date,open,high,low,close,volume,average,barCount
2025-10-13 08:50:00-04:00,249.66,249.67,249.2,249.22,26760.0,249.433,38
2025-10-13 08:55:00-04:00,249.37,249.45,248.87,248.95,10496.0,249.148,47
2025-10-13 09:00:00-04:00,248.9,249.0,248.39,248.64,17802.0,248.745,121
2025-10-13 09:05:00-04:00,248.79,248.79,248.61,248.71,5385.0,248.708,36
2025-10-13 09:10:00-04:00,248.73,248.9,248.5,248.5,14231.0,248.618,86
2025-10-13 09:15:00-04:00,248.63,249.04,248.6,249.04,9072.0,248.835,53
2025-10-13 09:20:00-04:00,249.0,249.06,248.79,248.85,10136.0,248.896,72
2025-10-13 09:25:00-04:00,248.75,249.5,248.39,249.47,40333.0,248.916,200
2025-10-13 09:30:00-04:00,249.31,249.49,246.63,246.78,1804607.0,248.336,7621
2025-10-13 09:35:00-04:00,246.78,247.23,245.56,247.13,773445.0,246.48,4360
2025-10-13 09:40:00-04:00,247.15,247.34,246.67,246.8,625216.0,246.993,2768
2025-10-13 09:45:00-04:00,246.8,247.07,246.1,246.93,489274.0,246.541,3047
2025-10-13 09:50:00-04:00,246.94,247.59,246.51,246.59,381181.0,246.988,2170
2025-10-13 09:55:00-04:00,246.62,247.1,246.56,246.62,337003.0,246.875,1852
2025-10-13 10:00:00-04:00,246.64,247.29,246.52,247.21,567429.0,246.793,3111
2025-10-13 10:05:00-04:00,247.25,247.63,247.11,247.55,366918.0,247.364,2049
2025-10-13 10:10:00-04:00,247.55,247.6,247.08,247.36,322203.0,247.379,1869
2025-10-13 10:15:00-04:00,247.37,247.52,246.65,246.7,278934.0,247.109,1641
2025-10-13 10:20:00-04:00,246.69,246.83,246.1,246.74,292022.0,246.517,1740
2025-10-13 10:25:00-04:00,246.72,246.76,246.26,246.38,218654.0,246.468,1399
2025-10-13 10:30:00-04:00,246.37,246.72,246.23,246.68,271516.0,246.489,1642
2025-10-13 10:35:00-04:00,246.67,247.42,246.66,247.35,229813.0,247.146,1361
2025-10-13 10:40:00-04:00,247.35,247.45,246.98,246.99,216658.0,247.195,1211
2025-10-13 10:45:00-04:00,246.99,247.59,246.98,247.29,236812.0,247.279,1298
2025-10-13 10:50:00-04:00,247.32,247.51,247.05,247.29,193532.0,247.309,1105
2025-10-13 10:55:00-04:00,247.29,247.3,246.75,246.94,190864.0,246.98,948
2025-10-13 11:00:00-04:00,246.94,247.25,246.66,247.06,227203.0,246.935,1454
2025-10-13 11:05:00-04:00,247.05,247.51,246.96,247.43,254542.0,247.211,1285
2025-10-13 11:10:00-04:00,247.43,247.85,247.36,247.53,298830.0,247.683,1538
2025-10-13 11:15:00-04:00,247.53,247.7,247.21,247.69,216380.0,247.499,1240
2025-10-13 11:20:00-04:00,247.69,247.97,247.69,247.85,214047.0,247.86,1285
2025-10-13 11:25:00-04:00,247.86,248.66,247.82,248.59,329123.0,248.274,1835
2025-10-13 11:30:00-04:00,248.62,248.7,248.36,248.6,242849.0,248.537,1641
2025-10-13 11:35:00-04:00,248.62,248.92,248.59,248.74,240149.0,248.791,1353
2025-10-13 11:40:00-04:00,248.71,248.99,248.47,248.56,216439.0,248.774,1324
2025-10-13 11:45:00-04:00,248.54,248.88,248.52,248.85,154218.0,248.701,955
2025-10-13 11:50:00-04:00,248.85,248.95,248.66,248.77,129578.0,248.812,701
2025-10-13 11:55:00-04:00,248.79,248.87,248.67,248.78,135399.0,248.775,691
2025-10-13 12:00:00-04:00,248.79,249.2,248.74,249.09,248223.0,248.973,1145
2025-10-13 12:05:00-04:00,249.13,249.2,248.76,248.91,138716.0,248.986,842
2025-10-13 12:10:00-04:00,248.91,249.15,248.83,249.12,117737.0,248.971,643
2025-10-13 12:15:00-04:00,249.14,249.37,249.04,249.29,173873.0,249.166,1015
2025-10-13 12:20:00-04:00,249.3,249.63,248.98,249.28,240644.0,249.272,1296
2025-10-13 12:25:00-04:00,249.29,249.31,249.05,249.18,145755.0,249.184,677
2025-10-13 12:30:00-04:00,249.17,249.22,249.01,249.09,183217.0,249.095,874
2025-10-13 12:35:00-04:00,249.11,249.19,248.85,248.9,131537.0,249.033,699
2025-10-13 12:40:00-04:00,248.9,248.91,248.62,248.67,165141.0,248.778,862
2025-10-13 12:45:00-04:00,248.69,249.0,248.55,248.95,220559.0,248.733,1507
2025-10-13 12:50:00-04:00,248.95,249.28,248.84,249.25,135060.0,249.075,879
2025-10-13 12:55:00-04:00,249.25,249.6,249.18,249.55,140923.0,249.428,801
2025-10-13 13:00:00-04:00,249.56,249.69,249.47,249.52,111624.0,249.57,607
2025-10-13 13:05:00-04:00,249.52,249.65,249.47,249.52,87978.0,249.573,565
2025-10-13 13:10:00-04:00,249.52,249.56,248.98,249.05,140234.0,249.241,830
2025-10-13 13:15:00-04:00,249.05,249.09,248.89,249.02,86426.0,248.986,579
2025-10-13 13:20:00-04:00,249.0,249.3,248.97,249.16,105793.0,249.155,495
2025-10-13 13:25:00-04:00,249.14,249.15,248.96,249.1,71620.0,249.043,488
2025-10-13 13:30:00-04:00,249.09,249.16,249.02,249.14,74482.0,249.102,505
2025-10-13 13:35:00-04:00,249.14,249.18,248.96,249.05,94001.0,249.08,589
2025-10-13 13:40:00-04:00,249.05,249.12,248.89,248.91,158463.0,248.99,997
2025-10-13 13:45:00-04:00,248.89,249.07,248.84,248.99,89410.0,248.97,646
2025-10-13 13:50:00-04:00,248.98,248.99,248.78,248.93,98374.0,248.865,563
2025-10-13 13:55:00-04:00,248.91,249.06,248.68,249.05,85697.0,248.881,548
2025-10-13 14:00:00-04:00,249.04,249.13,248.84,248.91,111597.0,249.016,614
2025-10-13 14:05:00-04:00,248.91,249.03,248.89,248.97,107144.0,248.958,732
2025-10-13 14:10:00-04:00,248.96,249.02,248.81,248.82,88864.0,248.927,601
2025-10-13 14:15:00-04:00,248.83,248.98,248.83,248.88,110167.0,248.904,744
2025-10-13 14:20:00-04:00,248.88,249.3,248.87,249.27,184207.0,249.047,874
2025-10-13 14:25:00-04:00,249.26,249.32,249.11,249.15,185580.0,249.218,1082
2025-10-13 14:30:00-04:00,249.14,249.25,248.92,249.05,123268.0,249.104,776
2025-10-13 14:35:00-04:00,249.04,249.16,248.7,248.72,147850.0,249.001,934
2025-10-13 14:40:00-04:00,248.72,248.9,248.46,248.63,170798.0,248.666,1016
2025-10-13 14:45:00-04:00,248.65,248.69,248.47,248.58,103402.0,248.578,703
2025-10-13 14:50:00-04:00,248.58,248.71,248.45,248.48,95755.0,248.564,621
2025-10-13 14:55:00-04:00,248.49,248.59,248.32,248.46,104486.0,248.453,666
2025-10-13 15:00:00-04:00,248.46,248.53,248.16,248.18,122389.0,248.304,716
2025-10-13 15:05:00-04:00,248.18,248.55,248.13,248.53,158165.0,248.363,972
2025-10-13 15:10:00-04:00,248.52,248.65,248.34,248.41,124627.0,248.455,776
2025-10-13 15:15:00-04:00,248.43,248.65,248.34,248.53,141184.0,248.495,760
2025-10-13 15:20:00-04:00,248.53,248.72,248.47,248.55,151201.0,248.572,831
2025-10-13 15:25:00-04:00,248.55,248.56,248.25,248.32,138909.0,248.362,941
2025-10-13 15:30:00-04:00,248.32,248.38,248.14,248.35,173840.0,248.251,948
2025-10-13 15:35:00-04:00,248.36,248.39,248.2,248.37,154287.0,248.285,856
2025-10-13 15:40:00-04:00,248.38,248.59,248.37,248.52,187338.0,248.51,1040
2025-10-13 15:45:00-04:00,248.53,248.54,248.05,248.19,225841.0,248.286,1463
2025-10-13 15:50:00-04:00,248.19,248.41,248.01,248.02,401910.0,248.266,2803
2025-10-13 15:55:00-04:00,248.01,248.06,247.33,247.59,1533409.0,247.592,9153
2025-10-13 16:00:00-04:00,247.58,247.71,247.21,247.31,5937841.0,247.66,95
2025-10-13 16:05:00-04:00,247.45,247.45,247.3,247.45,2028.0,247.365,9
2025-10-13 16:10:00-04:00,247.47,247.48,247.4,247.45,650.0,247.43,4
2025-10-13 16:15:00-04:00,247.33,247.5,247.33,247.41,1752.0,247.447,10
2025-10-13 16:20:00-04:00,247.5,247.5,247.44,247.44,1161.0,247.479,7
2025-10-13 16:25:00-04:00,247.46,247.5,247.44,247.5,2637.0,247.493,7
2025-10-13 16:30:00-04:00,247.46,247.53,247.41,247.41,504.0,247.467,4
2025-10-13 16:35:00-04:00,247.66,247.66,247.42,247.43,1825.0,247.609,3
2025-10-13 16:40:00-04:00,247.45,247.45,247.42,247.42,423.0,247.427,3
2025-10-13 16:45:00-04:00,247.66,247.66,247.41,247.41,20379.0,247.654,3
2025-10-13 16:50:00-04:00,247.42,247.45,247.42,247.45,5042.0,247.449,3
2025-10-13 16:55:00-04:00,247.45,247.66,247.26,247.26,16931.0,247.43,22
2025-10-13 17:00:00-04:00,247.25,247.26,247.25,247.25,1610.0,247.251,2
2025-10-13 17:05:00-04:00,247.27,247.29,247.27,247.28,943.0,247.285,5
2025-10-13 17:10:00-04:00,247.3,247.3,247.3,247.3,100.0,247.3,1
2025-10-13 17:15:00-04:00,247.27,247.27,247.26,247.26,691.0,247.264,3
2025-10-13 17:20:00-04:00,247.66,247.66,247.37,247.37,3840.0,247.63,3
2025-10-13 17:25:00-04:00,247.37,247.37,247.26,247.37,650.0,247.353,3
2025-10-13 17:30:00-04:00,247.34,247.36,247.25,247.35,2980.0,247.275,5
2025-10-13 17:35:00-04:00,247.35,247.35,247.35,247.35,0.0,247.35,0
2025-10-13 17:40:00-04:00,247.37,247.37,247.32,247.32,2730.0,247.35,7
2025-10-13 17:45:00-04:00,247.27,247.37,247.27,247.37,1625.0,247.328,6
2025-10-13 17:50:00-04:00,247.4,247.4,247.27,247.39,1400.0,247.391,5
2025-10-13 17:55:00-04:00,247.4,247.4,247.4,247.4,571.0,247.4,2
2025-10-13 18:00:00-04:00,247.5,247.5,247.44,247.48,500.0,247.484,3
2025-10-13 18:05:00-04:00,247.4,247.48,247.4,247.48,393.0,247.46,2
2025-10-13 18:10:00-04:00,247.48,247.48,247.48,247.48,0.0,247.48,0
2025-10-13 18:15:00-04:00,247.49,247.49,247.29,247.3,6402.0,247.481,3
2025-10-13 18:20:00-04:00,247.39,247.39,247.29,247.29,2430.0,247.303,9
2025-10-13 18:25:00-04:00,247.3,247.3,247.27,247.27,507.0,247.288,3
2025-10-13 18:30:00-04:00,247.27,247.27,247.27,247.27,0.0,247.27,0
2025-10-13 18:35:00-04:00,247.33,247.4,247.3,247.35,2495.0,247.376,7
2025-10-13 18:40:00-04:00,247.35,247.35,247.35,247.35,0.0,247.35,0
2025-10-13 18:45:00-04:00,247.35,247.4,247.34,247.4,1273.0,247.38,6
2025-10-13 18:50:00-04:00,247.3,247.4,247.3,247.4,596.0,247.369,2
2025-10-13 18:55:00-04:00,247.35,247.35,247.35,247.35,386.0,247.35,3
2025-10-13 19:00:00-04:00,247.32,247.35,247.31,247.35,1451.0,247.329,7
2025-10-13 19:05:00-04:00,247.39,247.39,247.34,247.36,431.0,247.368,3
2025-10-13 19:10:00-04:00,247.29,247.33,247.22,247.33,1128.0,247.281,4
2025-10-13 19:15:00-04:00,247.3,247.3,247.28,247.28,557.0,247.284,2
2025-10-13 19:20:00-04:00,247.3,247.3,247.21,247.3,1101.0,247.273,5
2025-10-13 19:25:00-04:00,247.3,247.3,247.25,247.3,793.0,247.294,4
2025-10-13 19:30:00-04:00,247.3,247.38,247.3,247.37,295.0,247.347,2
2025-10-13 19:35:00-04:00,247.37,247.37,247.37,247.37,0.0,247.37,0
2025-10-13 19:40:00-04:00,247.29,247.35,247.21,247.3,1450.0,247.281,7
2025-10-13 19:45:00-04:00,247.25,247.3,247.2,247.23,1181.0,247.238,7
2025-10-13 19:50:00-04:00,247.3,247.35,247.23,247.35,790.0,247.306,7
2025-10-13 19:55:00-04:00,247.33,247.33,247.26,247.26,1643.0,247.277,6
2025-10-14 04:00:00-04:00,246.28,246.97,245.01,245.01,5072.0,245.637,35
2025-10-14 04:05:00-04:00,245.14,245.25,245.02,245.02,3004.0,245.128,18
2025-10-14 04:10:00-04:00,245.03,245.2,245.02,245.02,4198.0,245.176,32
2025-10-14 04:15:00-04:00,245.0,245.1,245.0,245.1,1054.0,245.053,7
2025-10-14 04:20:00-04:00,245.15,245.2,244.86,245.2,5319.0,245.081,28
2025-10-14 04:25:00-04:00,245.06,245.1,245.06,245.1,233.0,245.077,2
2025-10-14 04:30:00-04:00,245.15,245.2,245.12,245.2,5129.0,245.193,13
2025-10-14 04:35:00-04:00,245.16,245.2,245.16,245.2,472.0,245.175,4
2025-10-14 04:40:00-04:00,245.13,245.16,245.11,245.12,953.0,245.131,8
2025-10-14 04:45:00-04:00,245.12,245.12,245.1,245.1,2130.0,245.115,18
2025-10-14 04:50:00-04:00,245.36,245.4,245.36,245.4,895.0,245.376,5
2025-10-14 04:55:00-04:00,245.4,245.4,245.4,245.4,0.0,245.4,0
2025-10-14 05:00:00-04:00,245.4,245.4,245.4,245.4,0.0,245.4,0
2025-10-14 05:05:00-04:00,245.85,245.85,245.85,245.85,475.0,245.85,4
2025-10-14 05:10:00-04:00,245.55,245.55,245.49,245.49,300.0,245.51,3
2025-10-14 05:15:00-04:00,245.5,245.5,245.5,245.5,649.0,245.5,3
2025-10-14 05:20:00-04:00,245.5,245.5,245.5,245.5,115.0,245.5,1
2025-10-14 05:25:00-04:00,245.41,245.46,245.41,245.46,237.0,245.431,2
2025-10-14 05:30:00-04:00,245.55,245.55,245.55,245.55,100.0,245.55,1
2025-10-14 05:35:00-04:00,245.55,245.55,245.55,245.55,0.0,245.55,0
2025-10-14 05:40:00-04:00,245.6,245.6,245.6,245.6,125.0,245.6,1
2025-10-14 05:45:00-04:00,245.46,245.51,245.46,245.51,313.0,245.49,3
2025-10-14 05:50:00-04:00,245.4,245.4,245.29,245.32,2079.0,245.371,5
2025-10-14 05:55:00-04:00,245.32,245.32,245.32,245.32,0.0,245.32,0
2025-10-14 06:00:00-04:00,245.34,245.5,245.34,245.5,325.0,245.451,2
2025-10-14 06:05:00-04:00,245.55,245.55,245.49,245.49,441.0,245.522,3
2025-10-14 06:10:00-04:00,245.4,245.4,245.21,245.23,1125.0,245.282,6
2025-10-14 06:15:00-04:00,245.21,245.21,245.21,245.21,133.0,245.21,1
2025-10-14 06:20:00-04:00,245.2,245.22,245.2,245.22,904.0,245.209,7
2025-10-14 06:25:00-04:00,245.33,245.37,245.2,245.2,1310.0,245.298,8
2025-10-14 06:30:00-04:00,245.2,246.0,245.19,245.42,26545.0,245.77,122
2025-10-14 06:35:00-04:00,245.63,246.54,245.63,246.1,13940.0,245.891,71
2025-10-14 06:40:00-04:00,245.86,245.86,245.59,245.69,641.0,245.661,6
2025-10-14 06:45:00-04:00,245.8,245.8,245.55,245.55,2073.0,245.741,7
2025-10-14 06:50:00-04:00,245.55,245.55,245.23,245.23,869.0,245.376,7
2025-10-14 06:55:00-04:00,245.29,245.48,245.29,245.46,7641.0,245.381,22
2025-10-14 07:00:00-04:00,245.69,245.86,245.45,245.73,3029.0,245.614,17
2025-10-14 07:05:00-04:00,245.75,246.0,245.75,245.85,1721.0,245.892,9
2025-10-14 07:10:00-04:00,245.85,245.85,245.85,245.85,0.0,245.85,0
2025-10-14 07:15:00-04:00,245.87,245.89,245.86,245.87,526.0,245.872,4
2025-10-14 07:20:00-04:00,245.95,245.96,245.87,245.87,2398.0,245.898,15
2025-10-14 07:25:00-04:00,245.87,245.87,245.7,245.7,1182.0,245.787,8
2025-10-14 07:30:00-04:00,245.69,246.35,245.69,246.35,14615.0,246.047,34
2025-10-14 07:35:00-04:00,246.5,246.72,246.48,246.51,1366.0,246.579,8
2025-10-14 07:40:00-04:00,246.52,246.52,246.5,246.5,350.0,246.514,2
2025-10-14 07:45:00-04:00,246.51,246.65,246.5,246.65,1336.0,246.598,7
2025-10-14 07:50:00-04:00,246.7,246.7,246.6,246.6,215.0,246.649,2
2025-10-14 07:55:00-04:00,246.5,246.5,246.36,246.36,1051.0,246.427,8
2025-10-14 08:00:00-04:00,245.21,247.35,244.85,246.26,57470.0,245.807,249
2025-10-14 08:05:00-04:00,246.24,246.48,246.08,246.26,3070.0,246.265,11
2025-10-14 08:10:00-04:00,246.4,246.49,246.33,246.33,916.0,246.442,7
2025-10-14 08:15:00-04:00,246.3,246.3,246.01,246.13,2322.0,246.186,15
2025-10-14 08:20:00-04:00,247.66,247.66,246.05,246.21,181440.0,247.645,15
2025-10-14 08:25:00-04:00,246.11,246.17,246.07,246.13,1121.0,246.138,7
2025-10-14 08:30:00-04:00,246.16,246.24,245.8,245.9,14431.0,246.075,36
2025-10-14 08:35:00-04:00,245.9,245.9,245.5,245.5,2207.0,245.702,15
2025-10-14 08:40:00-04:00,245.55,245.56,245.21,245.33,7808.0,245.47,37
2025-10-14 08:45:00-04:00,245.39,245.59,245.29,245.55,3827.0,245.455,23
2025-10-14 08:50:00-04:00,245.46,245.87,245.33,245.87,3985.0,245.684,15
2025-10-14 08:55:00-04:00,245.62,245.7,245.5,245.5,1282.0,245.605,6
2025-10-14 09:00:00-04:00,245.75,246.19,245.71,246.19,2891.0,245.925,15
2025-10-14 09:05:00-04:00,246.0,246.05,245.82,245.9,4138.0,245.946,19
2025-10-14 09:10:00-04:00,245.97,246.06,245.9,245.97,4808.0,245.967,18
2025-10-14 09:15:00-04:00,245.98,246.1,245.92,246.09,8721.0,246.044,34
2025-10-14 09:20:00-04:00,246.09,246.1,245.9,246.0,12658.0,246.05,37
2025-10-14 09:25:00-04:00,246.1,246.81,246.0,246.5,17517.0,246.35,85
2025-10-14 09:30:00-04:00,246.6,247.14,245.5,246.51,1115972.0,246.491,4090
2025-10-14 09:35:00-04:00,246.43,246.88,245.95,246.16,425825.0,246.482,2624
2025-10-14 09:40:00-04:00,246.14,246.21,244.7,245.05,444202.0,245.278,2489
2025-10-14 09:45:00-04:00,245.09,245.57,244.79,245.17,325982.0,245.247,1873
2025-10-14 09:50:00-04:00,245.18,245.85,245.0,245.37,308284.0,245.358,2007
2025-10-14 09:55:00-04:00,245.39,246.34,245.38,246.24,335272.0,245.979,1886
2025-10-14 10:00:00-04:00,246.24,246.52,245.86,246.47,309075.0,246.179,1722
2025-10-14 10:05:00-04:00,246.49,246.79,246.19,246.42,338834.0,246.565,1944
2025-10-14 10:10:00-04:00,246.43,246.6,245.96,246.41,260409.0,246.294,1346
2025-10-14 10:15:00-04:00,246.41,247.08,246.31,246.66,255962.0,246.768,1525
2025-10-14 10:20:00-04:00,246.69,247.1,246.65,247.07,250205.0,246.886,1380
2025-10-14 10:25:00-04:00,247.09,247.23,246.77,247.02,294059.0,247.03,1717
2025-10-14 10:30:00-04:00,246.99,247.44,246.97,247.31,288038.0,247.257,1759
2025-10-14 10:35:00-04:00,247.33,247.5,247.05,247.06,211419.0,247.325,1218
2025-10-14 10:40:00-04:00,247.06,247.4,246.95,247.17,129899.0,247.198,885
2025-10-14 10:45:00-04:00,247.19,247.58,247.17,247.57,212884.0,247.359,1365
2025-10-14 10:50:00-04:00,247.58,247.7,247.09,247.31,222292.0,247.385,1417
2025-10-14 10:55:00-04:00,247.29,247.36,247.0,247.26,200381.0,247.2,1105
2025-10-14 11:00:00-04:00,247.26,247.45,247.26,247.45,139574.0,247.371,895
2025-10-14 11:05:00-04:00,247.44,247.75,246.97,246.99,196206.0,247.402,1240
2025-10-14 11:10:00-04:00,247.0,247.06,246.63,246.7,171278.0,246.836,1225
2025-10-14 11:15:00-04:00,246.7,246.7,246.26,246.41,244776.0,246.52,1451
2025-10-14 11:20:00-04:00,246.39,246.57,246.32,246.55,171878.0,246.437,1238
2025-10-14 11:25:00-04:00,246.56,246.58,246.12,246.22,125117.0,246.285,794
2025-10-14 11:30:00-04:00,246.23,246.49,246.17,246.42,160741.0,246.364,1009
2025-10-14 11:35:00-04:00,246.41,247.01,246.28,246.42,294358.0,246.755,1609
2025-10-14 11:40:00-04:00,246.46,247.19,246.36,246.97,169481.0,246.79,1137
2025-10-14 11:45:00-04:00,246.99,247.19,246.94,247.04,92290.0,247.038,617
2025-10-14 11:50:00-04:00,247.02,247.45,247.01,247.28,153562.0,247.232,967
2025-10-14 11:55:00-04:00,247.26,247.46,247.16,247.38,100126.0,247.341,679
2025-10-14 12:00:00-04:00,247.36,247.42,247.08,247.18,93287.0,247.24,650
2025-10-14 12:05:00-04:00,247.16,247.26,246.85,246.87,124476.0,247.039,718
2025-10-14 12:10:00-04:00,246.88,247.15,246.87,247.06,99000.0,247.027,631
2025-10-14 12:15:00-04:00,247.06,247.56,247.05,247.5,195130.0,247.314,925
2025-10-14 12:20:00-04:00,247.49,247.75,247.36,247.42,182226.0,247.582,976
2025-10-14 12:25:00-04:00,247.39,247.46,247.25,247.39,101863.0,247.351,699
2025-10-14 12:30:00-04:00,247.39,247.64,247.39,247.58,120092.0,247.517,693
2025-10-14 12:35:00-04:00,247.56,247.67,247.38,247.52,111169.0,247.548,654
2025-10-14 12:40:00-04:00,247.54,247.71,247.51,247.65,104614.0,247.604,661
2025-10-14 12:45:00-04:00,247.66,248.04,247.66,247.9,178056.0,247.876,936
2025-10-14 12:50:00-04:00,247.91,248.0,247.77,247.9,149757.0,247.889,870
2025-10-14 12:55:00-04:00,247.9,247.93,247.56,247.58,141719.0,247.71,829
2025-10-14 13:00:00-04:00,247.58,247.75,247.46,247.71,94573.0,247.606,647
2025-10-14 13:05:00-04:00,247.71,247.79,247.62,247.75,83379.0,247.714,509
2025-10-14 13:10:00-04:00,247.75,247.85,247.47,247.49,152785.0,247.668,682
2025-10-14 13:15:00-04:00,247.5,247.68,247.49,247.56,136448.0,247.619,669
2025-10-14 13:20:00-04:00,247.57,247.83,247.57,247.76,72106.0,247.719,491
2025-10-14 13:25:00-04:00,247.76,247.9,247.68,247.8,122932.0,247.79,617
2025-10-14 13:30:00-04:00,247.81,247.82,247.46,247.52,149508.0,247.677,943
2025-10-14 13:35:00-04:00,247.53,247.58,247.18,247.22,192922.0,247.351,1159
2025-10-14 13:40:00-04:00,247.21,247.61,247.2,247.61,97841.0,247.425,620
2025-10-14 13:45:00-04:00,247.61,247.78,247.54,247.58,96909.0,247.689,621
2025-10-14 13:50:00-04:00,247.57,247.74,247.42,247.61,97774.0,247.554,658
2025-10-14 13:55:00-04:00,247.61,247.64,247.4,247.58,102787.0,247.512,730
2025-10-14 14:00:00-04:00,247.58,247.71,247.38,247.44,112565.0,247.56,689
2025-10-14 14:05:00-04:00,247.45,247.55,247.33,247.36,88776.0,247.439,568
2025-10-14 14:10:00-04:00,247.32,247.59,247.3,247.44,162575.0,247.468,798
2025-10-14 14:15:00-04:00,247.43,247.51,247.36,247.38,98073.0,247.424,600
2025-10-14 14:20:00-04:00,247.38,247.41,247.25,247.26,105595.0,247.35,673
2025-10-14 14:25:00-04:00,247.25,247.54,247.17,247.49,112571.0,247.359,652
2025-10-14 14:30:00-04:00,247.49,247.62,247.48,247.54,95750.0,247.546,574
2025-10-14 14:35:00-04:00,247.53,247.54,247.17,247.22,117146.0,247.347,653
2025-10-14 14:40:00-04:00,247.2,247.53,247.14,247.49,151193.0,247.302,863
2025-10-14 14:45:00-04:00,247.49,247.55,247.35,247.54,124127.0,247.461,670
2025-10-14 14:50:00-04:00,247.54,247.65,247.48,247.56,113700.0,247.552,701
2025-10-14 14:55:00-04:00,247.56,247.96,247.48,247.94,389852.0,247.711,1953
2025-10-14 15:00:00-04:00,247.94,248.75,247.92,248.48,812213.0,248.298,2963
2025-10-14 15:05:00-04:00,248.49,248.67,248.19,248.28,215022.0,248.462,1360
2025-10-14 15:10:00-04:00,248.27,248.35,247.97,248.05,173496.0,248.175,1065
2025-10-14 15:15:00-04:00,248.05,248.06,247.9,247.99,166944.0,247.988,1049
2025-10-14 15:20:00-04:00,248.0,248.35,247.99,248.27,257103.0,248.187,1509
2025-10-14 15:25:00-04:00,248.26,248.43,248.09,248.42,229117.0,248.274,1375
2025-10-14 15:30:00-04:00,248.43,248.8,248.39,248.7,307993.0,248.565,1828
2025-10-14 15:35:00-04:00,248.7,248.85,247.86,248.47,723986.0,248.34,4062
2025-10-14 15:40:00-04:00,248.45,248.49,246.71,247.08,341166.0,247.605,1939
2025-10-14 15:45:00-04:00,247.06,247.42,246.9,247.2,293118.0,247.114,1777
2025-10-14 15:50:00-04:00,247.21,247.65,246.73,247.42,398239.0,247.256,2617
2025-10-14 15:55:00-04:00,247.4,248.03,247.13,247.85,1062057.0,247.646,6757
2025-10-14 16:00:00-04:00,247.85,248.15,247.52,247.77,7849646.0,247.77,94
2025-10-14 16:05:00-04:00,247.65,247.68,247.08,247.18,9656.0,247.535,55
2025-10-14 16:10:00-04:00,247.2,247.6,247.1,247.6,3301.0,247.246,22
2025-10-14 16:15:00-04:00,247.31,247.31,247.15,247.22,2009.0,247.227,12
2025-10-14 16:20:00-04:00,247.24,247.25,247.1,247.15,2710.0,247.208,20
2025-10-14 16:25:00-04:00,247.24,247.25,247.11,247.15,3286.0,247.176,14
2025-10-14 16:30:00-04:00,247.18,247.45,247.18,247.4,1196.0,247.38,7
2025-10-14 16:35:00-04:00,247.39,247.39,247.3,247.3,1927.0,247.343,3
2025-10-14 16:40:00-04:00,247.24,247.77,247.24,247.55,5016.0,247.535,18
2025-10-14 16:45:00-04:00,247.77,247.77,247.6,247.65,3306.0,247.668,8
2025-10-14 16:50:00-04:00,247.47,247.63,247.47,247.63,5054.0,247.586,7
2025-10-14 16:55:00-04:00,247.6,247.63,247.6,247.6,4564.0,247.601,7
2025-10-14 17:00:00-04:00,247.62,247.63,247.62,247.63,1837.0,247.629,5
2025-10-14 17:05:00-04:00,247.46,247.77,247.44,247.77,4505.0,247.746,3
2025-10-14 17:10:00-04:00,247.41,247.41,247.41,247.41,500.0,247.41,1
2025-10-14 17:15:00-04:00,247.44,247.58,247.44,247.56,1180.0,247.559,6
2025-10-14 17:20:00-04:00,247.56,247.56,247.55,247.55,400.0,247.553,3
2025-10-14 17:25:00-04:00,247.6,247.6,247.55,247.55,211.0,247.576,2
2025-10-14 17:30:00-04:00,247.6,247.6,247.6,247.6,300.0,247.6,1
2025-10-14 17:35:00-04:00,247.58,247.58,247.55,247.55,3370.0,247.552,5
2025-10-14 17:40:00-04:00,247.6,247.6,247.6,247.6,100.0,247.6,1
2025-10-14 17:45:00-04:00,247.44,247.44,247.3,247.3,324.0,247.397,2
2025-10-14 17:50:00-04:00,247.45,247.45,247.31,247.38,745.0,247.396,6
2025-10-14 17:55:00-04:00,247.32,247.47,247.32,247.46,651.0,247.425,5
2025-10-14 18:00:00-04:00,247.59,247.71,247.59,247.7,7858.0,247.69,27
2025-10-14 18:05:00-04:00,247.68,247.7,247.36,247.36,1784.0,247.66,14
2025-10-14 18:10:00-04:00,247.45,247.45,247.3,247.3,1199.0,247.327,4
2025-10-14 18:15:00-04:00,247.32,247.32,247.16,247.16,868.0,247.2,7
2025-10-14 18:20:00-04:00,247.18,247.3,247.17,247.3,757.0,247.239,7
2025-10-14 18:25:00-04:00,247.55,247.55,247.5,247.5,500.0,247.54,2
2025-10-14 18:30:00-04:00,247.31,247.31,247.27,247.27,1033.0,247.278,6
2025-10-14 18:35:00-04:00,247.38,247.51,247.38,247.5,2746.0,247.477,10
2025-10-14 18:40:00-04:00,247.5,247.5,247.5,247.5,0.0,247.5,0
2025-10-14 18:45:00-04:00,247.53,247.53,247.53,247.53,100.0,247.53,1
2025-10-14 18:50:00-04:00,247.5,247.5,247.5,247.5,100.0,247.5,1
2025-10-14 18:55:00-04:00,247.5,247.5,247.5,247.5,0.0,247.5,0
2025-10-14 19:00:00-04:00,247.68,247.68,247.36,247.36,350.0,247.589,2
2025-10-14 19:05:00-04:00,247.55,247.65,247.55,247.65,222.0,247.605,2
2025-10-14 19:10:00-04:00,247.68,247.69,247.68,247.69,303.0,247.686,2
